date,sku,openingStock,receivedQty,soldQty,discardedQty,closingStock,orderPlacedQty,supplierLeadTimeDays,oldestReceiptDate,newestReceiptDate,estimatedOldStockQty,oldestAgeDays,oldStockShare,ageRiskRatio,avgDailySales7d,avgDailySales30d,salesStdDev,demandTrend,daysOfStockRemaining,stockoutRisk,reorderUrgency,expiryRiskScore,daysToExpiry,nearExpiryFlag
2023-05-07,LK-RIC-PBJEK,0,18,11,0,7,9,3,2023-05-07,2023-05-07,7,0,1.0,0.0,10.0,10.53,6.56,-0.051,0.7,0.9,Critical,0.02,296,False
2023-05-07,LK-RIC-49ITN,99,0,6,0,93,0,0,2023-04-30,2023-05-05,21,7,0.226,0.014,7.57,9.6,3.78,-0.211,9.7,0.4,Low,0.02,478,False
2023-05-07,LK-RIC-1N759,41,7,5,0,43,7,3,2023-05-01,2023-05-07,1,6,0.023,0.018,2.71,7.07,3.9,-0.616,6.1,0.4,Medium,0.02,329,False
2023-05-07,LK-RIC-SQ0OX,148,0,9,0,139,0,0,2023-04-29,2023-05-06,13,8,0.094,0.014,9.29,15.33,10.02,-0.394,9.1,0.4,Low,0.02,561,False
2023-05-07,LK-RIC-0PDW5,127,24,8,0,143,0,0,2023-04-29,2023-05-07,23,8,0.161,0.011,8.29,12.8,5.58,-0.353,11.2,0.2,Low,0.02,715,False
2023-05-07,LK-RIC-I6FQJ,62,0,9,0,53,14,3,2023-05-04,2023-05-06,11,3,0.208,0.005,10.43,15.1,6.33,-0.309,3.5,0.7,High,0.02,611,False
2023-05-07,LK-RIC-IUU9K,72,0,4,0,68,0,0,2023-04-29,2023-05-06,12,8,0.176,0.021,5.14,7.23,2.4,-0.289,9.4,0.4,Low,0.02,366,False
2023-05-07,LK-RIC-BNE6L,62,16,14,0,64,16,2,2023-05-04,2023-05-07,16,3,0.25,0.004,10.71,16.23,9.51,-0.34,3.9,0.7,High,0.02,670,False
2023-05-07,LK-RIC-0982N,110,13,7,0,116,0,0,2023-04-29,2023-05-07,12,8,0.103,0.014,7.14,11.5,4.32,-0.379,10.1,0.2,Low,0.02,552,False
2023-05-07,LK-RIC-XWQZX,149,0,7,0,142,0,0,2023-04-26,2023-05-06,4,11,0.028,0.017,8.29,12.7,4.66,-0.348,11.2,0.2,Low,0.02,633,False
2023-05-07,LK-DRY-4W7KY,88,0,4,0,84,0,0,2023-04-29,2023-05-05,16,8,0.19,0.026,6.14,9.37,5.25,-0.344,9.0,0.4,Low,0.02,297,False
2023-05-07,LK-DRY-92H3T,72,0,8,0,64,19,3,2023-05-04,2023-05-06,7,3,0.109,0.003,13.29,19.47,8.74,-0.318,3.3,0.7,High,0.02,994,False
2023-05-07,LK-DRY-AJEPE,125,45,0,0,170,0,0,2023-04-29,2023-05-07,35,8,0.206,0.009,8.0,14.83,9.64,-0.461,11.5,0.2,Low,0.02,916,False
2023-05-07,LK-DRY-PDZP6,68,0,0,0,68,0,0,2023-04-26,2023-05-06,8,11,0.118,0.014,3.71,5.93,2.79,-0.374,11.5,0.2,Low,0.02,780,False
2023-05-07,LK-DRY-X1ZHQ,123,42,8,0,157,0,0,2023-05-01,2023-05-07,31,6,0.197,0.018,13.0,15.73,7.57,-0.174,10.0,0.4,Low,0.02,330,False
2023-05-07,LK-DRY-NEC8U,119,42,0,0,161,0,0,2023-04-25,2023-05-07,35,12,0.217,0.036,7.0,12.67,6.5,-0.447,12.7,0.2,Low,0.02,326,False
2023-05-07,LK-DRY-U3493,71,0,3,0,68,0,0,2023-04-24,2023-05-01,20,13,0.294,0.036,4.0,6.07,2.66,-0.341,11.2,0.2,Low,0.02,352,False
2023-05-07,LK-DRY-TNQFL,82,43,9,0,116,43,2,2023-04-29,2023-05-07,30,8,0.259,0.009,9.0,13.03,6.82,-0.309,8.9,0.4,Low,0.02,849,False
2023-05-07,LK-DRY-DYVSL,54,0,3,0,51,0,0,2023-04-25,2023-05-01,8,12,0.157,0.04,4.0,5.63,2.99,-0.29,9.1,0.4,Low,0.02,290,False
2023-05-07,LK-DRY-43C5B,72,41,5,0,108,0,0,2023-04-29,2023-05-07,26,8,0.241,0.016,6.14,9.27,3.92,-0.337,11.7,0.2,Low,0.02,504,False
2023-05-07,LK-DRY-SOLML,52,27,3,0,76,0,0,2023-04-30,2023-05-07,22,7,0.289,0.007,4.14,5.73,2.69,-0.277,13.3,0.2,Low,0.02,1007,False
2023-05-07,LK-DRY-G1R11,52,0,0,0,52,0,0,2023-04-30,2023-05-05,7,7,0.135,0.015,2.57,5.17,4.0,-0.502,10.1,0.2,Low,0.02,454,False
2023-05-07,LK-DRY-3C54W,137,40,0,0,177,0,0,2023-04-30,2023-05-07,17,7,0.096,0.021,10.86,16.93,13.42,-0.359,10.5,0.2,Low,0.02,327,False
2023-05-07,LK-DRY-XBZ9S,66,33,4,0,95,0,0,2023-04-29,2023-05-07,29,8,0.305,0.015,5.0,8.13,3.03,-0.385,11.7,0.2,Low,0.02,514,False
2023-05-07,LK-DRY-5MUFM,160,0,7,0,153,0,0,2023-04-29,2023-05-06,18,8,0.118,0.009,11.86,16.53,6.23,-0.283,9.3,0.4,Low,0.02,928,False
2023-05-07,LK-DRY-GH8RI,153,0,7,0,146,0,0,2023-04-30,2023-05-06,2,7,0.014,0.009,9.71,15.0,10.53,-0.352,9.7,0.4,Low,0.02,805,False
2023-05-07,LK-DRY-POYIP,152,0,6,0,146,0,0,2023-04-30,2023-05-06,26,7,0.178,0.011,8.43,15.07,8.48,-0.441,9.7,0.4,Low,0.02,624,False
2023-05-07,LK-DRY-EJX5T,55,0,3,0,52,0,0,2023-04-28,2023-05-02,18,9,0.346,0.022,3.71,5.07,1.82,-0.267,10.3,0.2,Low,0.02,398,False
2023-05-07,LK-DRY-NB74X,83,0,4,0,79,0,0,2023-04-29,2023-05-04,16,8,0.203,0.018,5.14,8.87,3.42,-0.42,8.9,0.4,Low,0.02,434,False
2023-05-07,LK-DRY-P2QD6,122,23,11,1,133,23,2,2023-05-03,2023-05-07,18,4,0.135,0.005,13.71,22.07,12.11,-0.379,6.0,0.4,Medium,0.02,760,False
2023-05-07,LK-DRY-2SA5B,83,14,6,0,91,14,2,2023-05-02,2023-05-07,7,5,0.077,0.01,8.86,12.1,4.44,-0.268,7.5,0.4,Low,0.02,515,False
2023-05-07,LK-DRY-9RGEZ,103,0,6,0,97,0,0,2023-04-29,2023-05-04,13,8,0.134,0.011,7.86,11.53,4.73,-0.319,8.4,0.4,Low,0.02,728,False
2023-05-07,LK-DRY-LEN60,107,0,7,0,100,0,0,2023-04-27,2023-05-02,8,10,0.08,0.013,8.14,12.63,4.65,-0.355,7.9,0.4,Low,0.02,786,False
2023-05-07,LK-DRY-VPYMB,183,0,0,0,183,0,0,2023-04-28,2023-05-05,23,9,0.126,0.043,10.57,19.6,13.68,-0.461,9.3,0.4,Low,0.02,202,False
2023-05-07,LK-DRY-8BFQN,295,0,17,0,278,0,0,2023-04-30,2023-05-06,20,7,0.072,0.008,21.43,34.63,14.58,-0.381,8.0,0.4,Low,0.02,926,False
2023-05-07,LK-DRY-HWY9H,116,0,0,0,116,0,0,2023-04-29,2023-05-06,1,8,0.009,0.016,5.57,11.07,6.89,-0.497,10.5,0.2,Low,0.02,479,False
2023-05-07,LK-DRY-2ATN2,44,0,0,0,44,20,3,2023-05-05,2023-05-06,4,2,0.091,0.003,16.57,25.47,13.06,-0.349,1.7,0.9,Critical,0.02,766,False
2023-05-07,LK-DRY-52XG8,77,0,3,0,74,0,0,2023-04-27,2023-05-06,14,10,0.189,0.019,2.71,5.8,5.07,-0.532,12.8,0.2,Low,0.02,524,False
2023-05-07,LK-DRY-KTSG7,108,25,6,0,127,0,0,2023-04-27,2023-05-07,2,10,0.016,0.013,6.86,11.83,6.8,-0.421,10.7,0.2,Low,0.02,760,False
2023-05-07,LK-DRY-XKI3O,60,32,4,0,88,0,0,2023-04-29,2023-05-07,24,8,0.273,0.008,5.0,7.5,2.81,-0.333,11.7,0.2,Low,0.02,1054,False
2023-05-07,LK-DRY-LQJID,75,0,3,0,72,0,0,2023-04-28,2023-05-02,29,9,0.403,0.013,3.29,5.53,3.63,-0.406,13.0,0.2,Low,0.02,698,False
2023-05-07,LK-DRY-HMBR5,105,0,6,0,99,0,0,2023-04-25,2023-05-02,3,12,0.03,0.02,6.43,10.8,4.19,-0.405,9.2,0.4,Low,0.02,578,False
2023-05-07,LK-DRY-K9YE9,86,0,5,0,81,0,0,2023-04-24,2023-05-06,15,13,0.185,0.059,5.57,6.77,3.26,-0.177,12.0,0.2,Low,0.02,206,False
2023-05-07,LK-DRY-7LOW4,145,0,8,0,137,0,0,2023-04-28,2023-05-06,23,9,0.168,0.01,9.71,13.97,5.04,-0.304,9.8,0.4,Low,0.02,860,False
2023-05-07,LK-DRY-R821U,95,13,8,0,100,0,0,2023-05-02,2023-05-07,9,5,0.09,0.017,7.86,11.43,4.51,-0.313,8.7,0.4,Low,0.02,287,False
2023-05-07,LK-DRY-1750C,82,46,0,0,128,0,0,2023-04-29,2023-05-07,36,8,0.281,0.011,6.14,10.1,5.84,-0.392,12.7,0.2,Low,0.02,717,False
2023-05-07,LK-DRY-VGIUI,212,0,10,0,202,0,0,2023-04-29,2023-05-05,17,8,0.084,0.011,12.29,22.03,16.07,-0.442,9.2,0.4,Low,0.02,728,False
2023-05-07,LK-DRY-C7X0H,151,26,12,0,165,0,0,2023-04-29,2023-05-07,9,8,0.055,0.011,12.29,18.2,8.48,-0.325,9.1,0.4,Low,0.02,715,False
2023-05-07,LK-DRY-AT7O7,63,0,15,0,48,0,0,2023-04-29,2023-05-03,2,8,0.042,0.008,6.57,7.27,3.12,-0.096,6.6,0.4,Medium,0.02,1042,False
2023-05-07,LK-DRY-G05KB,95,41,5,0,131,0,0,2023-04-28,2023-05-07,8,9,0.061,0.009,6.43,10.53,6.22,-0.39,12.4,0.2,Low,0.02,1042,False
2023-05-07,LK-DRY-JG02U,148,32,9,0,171,32,2,2023-04-29,2023-05-07,11,8,0.064,0.025,11.14,17.87,7.5,-0.376,9.6,0.4,Low,0.02,315,False
2023-05-07,LK-DRY-K0AXY,124,0,7,0,117,26,3,2023-04-29,2023-05-05,13,8,0.111,0.014,11.43,15.17,5.79,-0.246,7.7,0.4,Low,0.02,548,False
2023-05-07,LK-DRY-OTQTX,86,0,3,0,83,0,0,2023-04-29,2023-05-03,39,8,0.47,0.008,5.14,7.63,2.93,-0.326,10.9,0.2,Low,0.02,1020,False
2023-05-07,LK-DRY-EHUDS,65,0,4,0,61,0,0,2023-04-28,2023-05-03,24,9,0.393,0.01,4.86,7.27,3.18,-0.332,8.4,0.4,Low,0.02,911,False
2023-05-07,LK-DRY-MC97C,94,0,5,0,89,0,0,2023-04-28,2023-05-06,4,9,0.045,0.016,6.0,9.77,3.75,-0.386,9.1,0.4,Low,0.02,557,False
2023-05-07,LK-DRY-T0IAA,74,19,5,0,88,0,0,2023-05-01,2023-05-07,12,6,0.136,0.006,7.29,9.97,5.43,-0.269,8.8,0.4,Low,0.02,1070,False
2023-05-07,LK-DRY-HDBVZ,173,0,8,0,165,0,0,2023-04-27,2023-05-06,21,10,0.127,0.024,10.14,16.7,8.54,-0.393,9.9,0.4,Low,0.02,409,False
2023-05-07,LK-DRY-59SOJ,2,57,17,0,42,21,3,2023-05-07,2023-05-07,21,0,0.5,0.0,23.14,25.53,9.34,-0.094,1.6,0.9,Critical,0.02,606,False
2023-05-07,LK-DRY-4FQCO,20,34,10,0,44,17,3,2023-05-05,2023-05-07,10,2,0.227,0.002,13.71,18.43,7.29,-0.256,2.4,0.7,Critical,0.02,1045,False
2023-05-07,LK-DRY-G10UR,68,64,17,0,115,32,2,2023-05-04,2023-05-07,19,3,0.165,0.007,24.29,35.17,18.57,-0.309,3.3,0.7,High,0.02,422,False
2023-05-07,LK-BEV-SRD9Q,59,0,10,0,49,0,0,2023-05-02,2023-05-06,26,5,0.531,0.01,6.57,8.1,7.65,-0.189,6.0,0.4,Medium,0.02,474,False
2023-05-07,LK-BEV-RXYJ3,57,0,0,0,57,0,0,2023-04-29,2023-05-06,17,8,0.298,0.016,3.57,6.03,5.1,-0.408,9.4,0.4,Low,0.02,500,False
2023-05-07,LK-BEV-O4IZA,39,0,3,0,36,0,0,2023-04-28,2023-05-01,16,9,0.444,0.048,2.29,4.17,3.26,-0.451,8.6,0.4,Low,0.02,177,False
2023-05-07,LK-BEV-P7G7S,28,0,6,0,22,0,0,2023-05-03,2023-05-03,22,4,1.0,0.009,2.0,2.43,3.44,-0.178,9.0,0.4,Low,0.02,465,False
2023-05-07,LK-BEV-DNTCA,18,19,3,0,34,0,0,2023-04-28,2023-05-07,15,9,0.441,0.017,1.86,1.87,1.8,-0.005,18.2,0.05,Low,0.02,525,False
2023-05-07,LK-BEV-XG4AH,52,14,7,0,59,14,2,2023-05-02,2023-05-07,3,5,0.051,0.013,5.29,8.13,5.69,-0.35,7.3,0.4,Medium,0.02,371,False
2023-05-07,LK-BEV-4M18O,42,0,0,0,42,0,0,2023-04-24,2023-05-03,3,13,0.071,0.025,1.86,4.6,5.02,-0.596,9.1,0.4,Low,0.02,505,False
2023-05-07,LK-BEV-ZW0LD,24,0,0,0,24,0,0,2023-04-25,2023-05-06,11,12,0.458,0.027,1.29,1.73,1.88,-0.258,13.8,0.2,Low,0.02,430,False
2023-05-07,LK-BEV-AO20U,36,0,6,0,30,0,0,2023-05-02,2023-05-02,30,5,1.0,0.019,4.0,4.73,3.96,-0.155,6.3,0.4,Medium,0.02,260,False
2023-05-07,LK-BEV-WVHDK,14,0,3,0,11,0,0,2023-04-24,2023-04-24,11,13,1.0,0.024,2.0,2.13,2.08,-0.062,5.2,0.4,Medium,0.02,522,False
2023-05-07,LK-BEV-W82LK,52,0,8,0,44,19,3,2023-04-28,2023-05-02,6,9,0.136,0.017,4.29,6.23,8.5,-0.312,7.1,0.4,Medium,0.02,533,False
2023-05-07,LK-BEV-RWIXZ,50,0,0,0,50,0,0,2023-04-23,2023-05-02,2,14,0.04,0.036,2.0,5.03,5.56,-0.603,9.9,0.4,Low,0.02,380,False
2023-05-07,LK-BEV-1XMXB,27,0,5,0,22,15,3,2023-04-26,2023-05-06,7,11,0.318,0.021,3.57,3.17,2.49,0.128,6.9,0.4,Medium,0.02,521,False
2023-05-07,LK-BEV-F9RK7,61,0,10,0,51,0,0,2023-04-28,2023-05-06,5,9,0.098,0.022,3.57,4.5,5.45,-0.206,11.3,0.2,Low,0.02,395,False
2023-05-07,LK-BEV-4XYF9,66,0,6,0,60,0,0,2023-04-30,2023-05-05,38,7,0.633,0.026,4.57,6.97,4.28,-0.344,8.6,0.4,Low,0.02,267,False
2023-05-07,LK-BEV-PAHKZ,62,0,10,0,52,0,0,2023-05-01,2023-05-01,52,6,1.0,0.014,4.0,4.6,7.87,-0.13,11.3,0.2,Low,0.02,424,False
2023-05-07,LK-BEV-4W3ZK,25,0,3,0,22,0,0,2023-04-25,2023-05-02,4,12,0.182,0.027,2.29,2.6,2.33,-0.121,8.5,0.4,Low,0.02,429,False
2023-05-07,LK-BEV-77GGK,50,0,0,0,50,0,0,2023-04-26,2023-05-03,6,11,0.12,0.024,2.43,5.33,3.86,-0.545,9.4,0.4,Low,0.02,456,False
2023-05-07,LK-BEV-GU2HB,25,0,8,0,17,0,0,2023-05-05,2023-05-05,17,2,1.0,0.004,5.43,3.63,5.13,0.494,4.7,0.7,High,0.02,456,False
2023-05-07,LK-BEV-0XI5B,53,0,7,0,46,0,0,2023-05-01,2023-05-05,4,6,0.087,0.015,6.71,7.73,5.85,-0.132,5.9,0.4,Medium,0.02,393,False
2023-05-07,LK-BEV-TVG9K,37,17,0,0,54,0,0,2023-04-30,2023-05-07,3,7,0.056,0.028,7.29,8.03,6.76,-0.093,6.7,0.4,Medium,0.02,247,False
2023-05-07,LK-BEV-JOQW5,37,0,0,0,37,0,0,2023-04-23,2023-04-26,18,14,0.486,0.062,1.29,2.57,3.77,-0.499,14.4,0.05,Low,0.02,213,False
2023-05-07,LK-BEV-RLKTE,30,0,1,0,29,0,0,2023-04-21,2023-05-02,6,16,0.207,0.04,1.43,1.8,1.14,-0.206,16.1,0.05,Low,0.02,383,False
2023-05-07,LK-BEV-XJN6F,29,0,2,0,27,19,2,2023-04-28,2023-05-01,8,9,0.296,0.02,1.71,3.37,3.84,-0.491,8.0,0.4,Low,0.02,436,False
2023-05-07,LK-BEV-ECN0D,26,0,5,0,21,0,0,2023-05-04,2023-05-05,4,3,0.19,0.011,6.14,4.77,4.87,0.289,4.4,0.7,High,0.02,261,False
2023-05-07,LK-BEV-4DD1V,31,0,3,1,27,0,0,2023-04-23,2023-05-03,3,14,0.111,0.029,3.14,3.13,2.35,0.003,8.6,0.4,Low,0.02,477,False
2023-05-07,LK-BEV-S0KB6,35,0,4,0,31,0,0,2023-04-24,2023-05-01,3,13,0.097,0.036,3.57,4.33,4.81,-0.176,7.2,0.4,Medium,0.02,351,False
2023-05-07,LK-BEV-181AC,43,0,6,0,37,0,0,2023-05-02,2023-05-03,17,5,0.459,0.01,3.29,4.5,5.0,-0.27,8.2,0.4,Low,0.02,502,False
2023-05-07,LK-BEV-TOW4Y,24,23,4,0,43,0,0,2023-05-01,2023-05-07,20,6,0.465,0.018,3.43,4.3,3.42,-0.203,10.0,0.4,Low,0.02,332,False
2023-05-07,LK-BEV-8S2ZG,28,0,9,0,19,0,0,2023-04-30,2023-04-30,19,7,1.0,0.014,5.57,5.3,4.75,0.051,3.6,0.7,High,0.02,494,False
2023-05-07,LK-BEV-F16YE,44,0,6,0,38,24,2,2023-05-01,2023-05-03,14,6,0.368,0.03,3.57,4.8,4.06,-0.256,7.9,0.4,Low,0.02,192,False
2023-05-07,LK-BEV-3UEYB,20,0,4,0,16,0,0,2023-05-01,2023-05-01,16,6,1.0,0.016,3.14,3.7,3.49,-0.151,4.3,0.7,High,0.02,362,False
2023-05-07,LK-BEV-0T2F7,41,0,0,0,41,0,0,2023-04-21,2023-05-02,3,16,0.073,0.053,0.0,2.6,3.18,-1.0,15.8,0.05,Low,0.02,285,False
2023-05-07,LK-BEV-6SZN9,42,0,0,0,42,0,0,2023-05-01,2023-05-01,42,6,1.0,0.024,3.14,5.43,7.74,-0.422,7.7,0.4,Low,0.02,240,False
2023-05-07,LK-BEV-LJCH2,28,0,0,0,28,0,0,2023-05-01,2023-05-02,12,6,0.429,0.021,1.0,2.33,2.53,-0.571,12.0,0.2,Low,0.02,280,False
2023-05-07,LK-BEV-3ZB4L,25,0,6,0,19,0,0,2023-05-01,2023-05-01,19,6,1.0,0.015,2.43,3.27,2.89,-0.257,5.8,0.4,Medium,0.02,405,False
2023-05-07,LK-BEV-C2IHO,16,0,0,0,16,0,0,2023-04-29,2023-05-03,4,8,0.25,0.023,1.14,1.57,1.84,-0.271,10.2,0.2,Low,0.02,341,False
2023-05-07,LK-BEV-RNPM6,11,0,0,0,11,0,0,2023-04-28,2023-04-28,11,9,1.0,0.02,0.57,0.8,1.19,-0.286,13.8,0.2,Low,0.02,452,False
2023-05-07,LK-BEV-W2292,51,0,0,0,51,0,0,2023-04-15,2023-04-26,3,22,0.059,0.045,1.57,3.3,5.36,-0.524,15.5,0.05,Low,0.02,463,False
2023-05-07,LK-BEV-9DXJ3,76,0,13,0,63,12,2,2023-05-02,2023-05-06,3,5,0.048,0.014,8.14,10.93,5.67,-0.255,5.8,0.4,Medium,0.02,358,False
2023-05-07,LK-BEV-TGBCV,44,0,5,0,39,0,0,2023-05-01,2023-05-04,3,6,0.077,0.017,2.86,5.37,4.85,-0.468,7.3,0.4,Medium,0.02,339,False
2023-05-07,LK-BEV-8N7OD,39,0,0,0,39,0,0,2023-05-01,2023-05-02,17,6,0.436,0.017,1.29,3.03,2.54,-0.576,12.9,0.2,Low,0.02,356,False
2023-05-07,LK-BEV-AZU41,59,0,0,0,59,0,0,2023-05-01,2023-05-02,27,6,0.458,0.027,1.29,4.7,6.64,-0.726,12.6,0.2,Low,0.02,213,False
2023-05-07,LK-BEV-X5QJI,63,17,0,0,80,0,0,2023-05-01,2023-05-07,12,6,0.15,0.014,4.86,9.03,9.34,-0.462,8.9,0.4,Low,0.02,426,False
2023-05-07,LK-BEV-IQ2BA,61,0,5,0,56,0,0,2023-04-24,2023-05-05,14,13,0.25,0.037,2.71,5.13,5.91,-0.471,10.9,0.2,Low,0.02,340,False
2023-05-07,LK-BEV-FDHGZ,50,0,4,0,46,0,0,2023-05-02,2023-05-05,10,5,0.217,0.024,3.71,6.1,6.38,-0.391,7.5,0.4,Low,0.02,202,False
2023-05-07,LK-BEV-DHW9R,24,0,2,0,22,0,0,2023-04-21,2023-04-26,3,16,0.136,0.043,1.29,1.7,2.19,-0.244,12.9,0.2,Low,0.02,353,False
2023-05-07,LK-BEV-C1YDM,40,0,0,0,40,0,0,2023-04-25,2023-05-02,10,12,0.25,0.028,1.57,3.33,3.81,-0.529,12.0,0.2,Low,0.02,411,False
2023-05-07,LK-BEV-USU9F,50,21,5,0,66,0,0,2023-04-23,2023-05-07,3,14,0.045,0.028,5.29,7.87,6.33,-0.328,8.4,0.4,Low,0.02,487,False
2023-05-07,LK-BEV-UT4S7,73,0,7,0,66,0,0,2023-05-01,2023-05-04,3,6,0.045,0.026,7.29,8.83,7.82,-0.175,7.5,0.4,Medium,0.02,225,False
2023-05-07,LK-BEV-NRVBJ,25,17,4,0,38,0,0,2023-05-01,2023-05-07,4,6,0.105,0.016,3.71,4.93,4.48,-0.247,7.7,0.4,Low,0.02,364,False
2023-05-07,LK-BEV-9IK01,41,0,6,0,35,0,0,2023-05-01,2023-05-03,15,6,0.429,0.016,3.71,6.3,6.07,-0.41,5.6,0.4,Medium,0.02,365,False
2023-05-07,LK-BEV-BG34I,31,0,4,0,27,0,0,2023-04-24,2023-05-02,10,13,0.37,0.067,0.86,2.23,3.17,-0.616,12.1,0.2,Low,0.02,182,False
2023-05-07,LK-BEV-MF60Y,28,12,7,0,33,0,0,2023-05-02,2023-05-07,9,5,0.273,0.013,5.14,5.33,5.31,-0.036,6.2,0.4,Medium,0.02,384,False
2023-05-07,LK-BEV-J2K8X,27,0,0,0,27,0,0,2023-04-26,2023-05-01,7,11,0.259,0.047,0.86,3.27,3.42,-0.738,8.3,0.4,Low,0.02,221,False
2023-05-07,LK-BEV-RMJLJ,37,0,5,0,32,0,0,2023-05-01,2023-05-01,16,6,0.5,0.012,4.43,5.1,4.76,-0.132,6.3,0.4,Medium,0.02,509,False
2023-05-07,LK-BEV-93MZY,20,0,2,0,18,0,0,2023-04-25,2023-04-25,18,12,1.0,0.026,1.14,1.77,1.23,-0.353,10.2,0.2,Low,0.02,454,False
2023-05-07,LK-BEV-2LJK4,31,0,5,0,26,0,0,2023-04-28,2023-05-03,8,9,0.308,0.02,4.86,5.3,3.91,-0.084,4.9,0.7,High,0.02,442,False
2023-05-07,LK-BEV-969F5,29,0,2,0,27,0,0,2023-04-10,2023-04-23,3,27,0.111,0.102,1.29,1.4,1.58,-0.082,19.3,0.05,Low,0.02,239,False
2023-05-07,LK-BEV-WO8NB,16,0,2,0,14,0,0,2023-04-22,2023-05-01,1,15,0.071,0.044,1.29,1.7,1.22,-0.244,8.2,0.4,Low,0.02,324,False
2023-05-07,LK-DAI-8QSSP,5,0,5,0,0,13,3,,,0,0,0.0,0.0,13.0,14.97,8.9,-0.131,0.0,1.0,Critical,0.02,144,False
2023-05-07,LK-DAI-JTB9X,0,12,10,0,2,12,3,2023-05-07,2023-05-07,2,0,1.0,0.0,13.43,14.3,4.01,-0.061,0.1,0.9,Critical,0.02,267,False
2023-05-07,LK-DAI-ZP6SW,90,0,7,0,83,0,0,2023-05-01,2023-05-06,17,6,0.205,0.031,9.43,11.17,4.71,-0.156,7.4,0.4,Medium,0.02,188,False
2023-05-07,LK-DAI-IADDU,0,36,15,0,21,18,3,2023-05-07,2023-05-07,3,0,0.143,0.0,17.29,18.23,8.98,-0.052,1.2,0.9,Critical,0.02,208,False
2023-05-07,LK-DAI-PE46A,195,41,22,0,214,41,3,2023-05-01,2023-05-07,9,6,0.042,0.031,23.43,28.43,9.19,-0.176,7.5,0.4,Low,0.02,186,False
2023-05-07,LK-DAI-5GE09,64,40,8,0,96,0,0,2023-05-03,2023-05-07,16,4,0.167,0.041,11.86,12.0,7.19,-0.012,8.0,0.4,Low,0.02,93,False
2023-05-07,LK-DAI-JLZY1,66,0,5,0,61,36,3,2023-05-01,2023-05-03,25,6,0.41,0.034,5.57,7.03,2.58,-0.208,8.7,0.4,Low,0.02,172,False
2023-05-07,LK-DAI-XF445,63,41,7,0,97,0,0,2023-04-29,2023-05-07,15,8,0.155,0.053,8.86,10.23,4.92,-0.134,9.5,0.4,Low,0.02,142,False
2023-05-07,LK-DAI-ERXDO,28,15,12,0,31,15,3,2023-05-05,2023-05-07,1,2,0.032,0.011,12.71,14.7,5.96,-0.135,2.1,0.7,Critical,0.02,175,False
2023-05-07,LK-DAI-ZNQDX,86,56,9,0,133,0,0,2023-04-30,2023-05-07,21,7,0.158,0.036,10.71,13.93,5.33,-0.231,9.5,0.4,Low,0.02,187,False
2023-05-07,LK-DAI-ZDO74,136,0,10,0,126,0,0,2023-05-02,2023-05-06,42,5,0.333,0.025,13.14,15.43,6.82,-0.148,8.2,0.4,Low,0.02,195,False
2023-05-07,LK-DAI-XVL5P,113,47,10,0,150,0,0,2023-05-02,2023-05-07,9,5,0.06,0.023,13.43,14.53,6.48,-0.076,10.3,0.2,Low,0.02,216,False
2023-05-07,LK-DAI-WKMY9,103,46,9,0,140,0,0,2023-04-28,2023-05-07,2,9,0.014,0.046,12.14,14.7,6.91,-0.174,9.5,0.4,Low,0.02,187,False
2023-05-07,LK-DAI-NBCJ2,80,47,7,0,120,0,0,2023-05-01,2023-05-07,26,6,0.217,0.023,12.57,11.5,5.6,0.093,10.4,0.2,Low,0.02,256,False
2023-05-07,LK-DAI-YBNO2,151,0,10,0,141,0,0,2023-04-29,2023-05-06,3,8,0.021,0.031,14.43,16.87,6.88,-0.145,8.4,0.4,Low,0.02,247,False
2023-05-07,LK-DAI-C80EB,80,32,8,0,104,0,0,2023-05-01,2023-05-07,8,6,0.077,0.06,8.0,10.17,5.6,-0.213,10.2,0.2,Low,0.02,94,False
2023-05-07,LK-DAI-2TCZS,45,33,4,0,74,0,0,2023-04-29,2023-05-07,8,8,0.108,0.056,5.29,6.37,2.44,-0.17,11.6,0.2,Low,0.02,136,False
2023-05-07,LK-DAI-939AY,91,0,6,0,85,0,0,2023-05-02,2023-05-04,40,5,0.471,0.031,9.57,10.9,3.8,-0.122,7.8,0.4,Low,0.02,157,False
2023-05-07,LK-DAI-GS8G8,55,16,5,0,66,0,0,2023-05-01,2023-05-07,2,6,0.03,0.03,7.43,8.57,2.95,-0.133,7.7,0.4,Low,0.02,195,False
2023-05-07,LK-DAI-GJC36,65,0,5,0,60,0,0,2023-05-02,2023-05-06,4,5,0.067,0.02,7.0,7.6,2.82,-0.079,7.9,0.4,Low,0.02,243,False
2023-05-07,LK-DAI-VK7N3,42,35,5,1,71,0,0,2023-04-25,2023-05-07,1,12,0.014,0.046,4.71,6.87,5.35,-0.313,10.3,0.2,Low,0.02,251,False
2023-05-07,LK-DAI-VT8K0,153,48,11,0,190,0,0,2023-05-03,2023-05-07,46,4,0.242,0.029,14.29,19.9,16.09,-0.282,9.5,0.4,Low,0.02,132,False
2023-05-07,LK-DAI-TKCD0,123,31,9,0,145,0,0,2023-05-01,2023-05-07,21,6,0.145,0.029,13.0,15.5,6.5,-0.161,9.4,0.4,Low,0.02,199,False
2023-05-07,LK-DAI-AIH0P,56,0,4,0,52,0,0,2023-05-01,2023-05-03,23,6,0.442,0.024,5.43,6.73,2.41,-0.194,7.7,0.4,Low,0.02,239,False
